city_id,pref_id,name,kana
011002,010006,札幌市,サッポロシ
012025,010007,函館市,ハコダテシ
012033,010008,小樽市,オタルシ
012041,010009,旭川市,アサヒカワシ
012050,010010,室蘭市,ムロランシ
012068,010011,釧路市,クシロシ
012076,010012,帯広市,オビヒロシ
012084,010013,北見市,キタミシ
012092,010014,夕張市,ユウバリシ
012106,010015,岩見沢市,イワミザワシ
012114,010016,網走市,アバシリシ
012122,010017,留萌市,ルモイシ
012131,010018,苫小牧市,トマコマイシ
012149,010019,稚内市,ワッカナイシ
012157,010020,美唄市,ビバイシ
012165,010021,芦別市,アシベツシ
012173,010022,江別市,エベツシ
012181,010023,赤平市,アカビラシ
012190,010024,紋別市,モンベツシ
012203,010025,士別市,シベツシ
012211,010026,名寄市,ナヨロシ
012220,010027,三笠市,ミカサシ
012238,010028,根室市,ネムロシ
012246,010029,千歳市,チトセシ
012254,010030,滝川市,タキカワシ
012262,010031,砂川市,スナガワシ
012271,010032,歌志内市,ウタシナイシ
012289,010033,深川市,フカガワシ
012297,010034,富良野市,フラノシ
012301,010035,登別市,ノボリベツシ
012319,010036,恵庭市,エニワシ
012335,010037,伊達市,ダテシ
012343,010038,北広島市,キタヒロシマシ
012351,010039,石狩市,イシカリシ
012360,010040,北斗市,ホクトシ
013030,010041,当別町,トウベツチョウ
013048,010042,新篠津村,シンシノツムラ
013315,010043,松前町,マツマエチョウ
013323,010044,福島町,フクシマチョウ
013331,010045,知内町,シリウチチョウ
013340,010046,木古内町,キコナイチョウ
013374,010047,七飯町,ナナエチョウ
013439,010048,鹿部町,シカベチョウ
013455,010049,森町,モリマチ
013463,010050,八雲町,ヤクモチョウ
013471,010051,長万部町,オシャマンベチョウ
013617,010052,江差町,エサシチョウ
013625,010053,上ノ国町,カミノクニチョウ
013633,010054,厚沢部町,アッサブチョウ
013641,010055,乙部町,オトベチョウ
013676,010056,奥尻町,オクシリチョウ
013706,010057,今金町,イマカネチョウ
013714,010058,せたな町,セタナチョウ
013919,010059,島牧村,シママキムラ
013927,010060,寿都町,スッツチョウ
013935,010061,黒松内町,クロマツナイチョウ
013943,010062,蘭越町,ランコシチョウ
013951,010063,ニセコ町,ニセコチョウ
013960,010064,真狩村,マッカリムラ
013978,010065,留寿都村,ルスツムラ
013986,010066,喜茂別町,キモベツチョウ
013994,010067,京極町,キョウゴクチョウ
014001,010068,倶知安町,クッチャンチョウ
014010,010069,共和町,キョウワチョウ
014028,010070,岩内町,イワナイチョウ
014036,010071,泊村,トマリムラ
014044,010072,神恵内村,カモエナイムラ
014052,010073,積丹町,シャコタンチョウ
014061,010074,古平町,フルビラチョウ
014079,010075,仁木町,ニキチョウ
014087,010076,余市町,ヨイチチョウ
014095,010077,赤井川村,アカイガワムラ
014231,010078,南幌町,ナンポロチョウ
014249,010079,奈井江町,ナイエチョウ
014257,010080,上砂川町,カミスナガワチョウ
014273,010081,由仁町,ユニチョウ
014281,010082,長沼町,ナガヌマチョウ
014290,010083,栗山町,クリヤマチョウ
014303,010084,月形町,ツキガタチョウ
014311,010085,浦臼町,ウラウスチョウ
014320,010086,新十津川町,シントツカワチョウ
014338,010087,妹背牛町,モセウシチョウ
014346,010088,秩父別町,チップベツチョウ
014362,010089,雨竜町,ウリュウチョウ
014371,010090,北竜町,ホクリュウチョウ
014389,010091,沼田町,ヌマタチョウ
014524,010092,鷹栖町,タカスチョウ
014532,010093,東神楽町,ヒガシカグラチョウ
014541,010094,当麻町,トウマチョウ
014559,010095,比布町,ピップチョウ
014567,010096,愛別町,アイベツチョウ
014575,010097,上川町,カミカワチョウ
014583,010098,東川町,ヒガシカワチョウ
014591,010099,美瑛町,ビエイチョウ
014605,010100,上富良野町,カミフラノチョウ
014613,010101,中富良野町,ナカフラノチョウ
014621,010102,南富良野町,ミナミフラノチョウ
014630,010103,占冠村,シムカップムラ
014648,010104,和寒町,ワッサムチョウ
014656,010105,剣淵町,ケンブチチョウ
014681,010106,下川町,シモカワチョウ
014699,010107,美深町,ビフカチョウ
014702,010108,音威子府村,オトイネップムラ
014711,010109,中川町,ナカガワチョウ
014729,010110,幌加内町,ホロカナイチョウ
014818,010111,増毛町,マシケチョウ
014826,010112,小平町,オビラチョウ
014834,010113,苫前町,トママエチョウ
014842,010114,羽幌町,ハボロチョウ
014851,010115,初山別村,ショサンベツムラ
014869,010116,遠別町,エンベツチョウ
014877,010117,天塩町,テシオチョウ
015113,010118,猿払村,サルフツムラ
015121,010119,浜頓別町,ハマトンベツチョウ
015130,010120,中頓別町,ナカトンベツチョウ
015148,010121,枝幸町,エサシチョウ
015164,010122,豊富町,トヨトミチョウ
015172,010123,礼文町,レブンチョウ
015181,010124,利尻町,リシリチョウ
015199,010125,利尻富士町,リシリフジチョウ
015202,010126,幌延町,ホロノベチョウ
015431,010127,美幌町,ビホロチョウ
015440,010128,津別町,ツベツチョウ
015458,010129,斜里町,シャリチョウ
015466,010130,清里町,キヨサトチョウ
015474,010131,小清水町,コシミズチョウ
015491,010132,訓子府町,クンネップチョウ
015504,010133,置戸町,オケトチョウ
015521,010134,佐呂間町,サロマチョウ
015555,010135,遠軽町,エンガルチョウ
015598,010136,湧別町,ユウベツチョウ
015601,010137,滝上町,タキノウエチョウ
015610,010138,興部町,オコッペチョウ
015628,010139,西興部村,ニシオコッペムラ
015636,010140,雄武町,オウムチョウ
015644,010141,大空町,オオゾラチョウ
015717,010142,豊浦町,トヨウラチョウ
015750,010143,壮瞥町,ソウベツチョウ
015784,010144,白老町,シラオイチョウ
015814,010145,厚真町,アツマチョウ
015849,010146,洞爺湖町,トウヤコチョウ
015857,010147,安平町,アビラチョウ
015865,010148,むかわ町,ムカワチョウ
016012,010149,日高町,ヒダカチョウ
016021,010150,平取町,ビラトリチョウ
016047,010151,新冠町,ニイカップチョウ
016071,010152,浦河町,ウラカワチョウ
016080,010153,様似町,サマニチョウ
016098,010154,えりも町,エリモチョウ
016101,010155,新ひだか町,シンヒダカチョウ
016314,010156,音更町,オトフケチョウ
016322,010157,士幌町,シホロチョウ
016331,010158,上士幌町,カミシホロチョウ
016349,010159,鹿追町,シカオイチョウ
016357,010160,新得町,シントクチョウ
016365,010161,清水町,シミズチョウ
016373,010162,芽室町,メムロチョウ
016381,010163,中札内村,ナカサツナイムラ
016390,010164,更別村,サラベツムラ
016411,010165,大樹町,タイキチョウ
016420,010166,広尾町,ヒロオチョウ
016438,010167,幕別町,マクベツチョウ
016446,010168,池田町,イケダチョウ
016454,010169,豊頃町,トヨコロチョウ
016462,010170,本別町,ホンベツチョウ
016471,010171,足寄町,アショロチョウ
016489,010172,陸別町,リクベツチョウ
016497,010173,浦幌町,ウラホロチョウ
016616,010174,釧路町,クシロチョウ
016624,010175,厚岸町,アッケシチョウ
016632,010176,浜中町,ハマナカチョウ
016641,010177,標茶町,シベチャチョウ
016659,010178,弟子屈町,テシカガチョウ
016675,010179,鶴居村,ツルイムラ
016683,010180,白糠町,シラヌカチョウ
016918,010181,別海町,ベツカイチョウ
016926,010182,中標津町,ナカシベツチョウ
016934,010183,標津町,シベツチョウ
016942,010184,羅臼町,ラウスチョウ
024121,020001,おいらせ町,オイラセチョウ
022098,020001,つがる市,ツガルシ
022080,020001,むつ市,ムツシ
024066,020001,横浜町,ヨコハママチ
024465,020001,階上町,ハシカミチョウ
023078,020001,外ヶ浜町,ソトガハママチ
024422,020001,五戸町,ゴノヘマチ
022055,020001,五所川原市,ゴショガワラシ
022021,020001,弘前市,ヒロサキシ
022047,020001,黒石市,クロイシシ
023035,020001,今別町,イマベツマチ
024261,020001,佐井村,サイムラ
024414,020001,三戸町,サンノヘマチ
022071,020001,三沢市,ミサワシ
024023,020001,七戸町,シチノヘマチ
022063,020001,十和田市,トワダシ
024503,020001,新郷村,シンゴウムラ
023230,020001,深浦町,フカウラマチ
023434,020001,西目屋村,ニシメヤムラ
022012,020001,青森市,アオモリシ
024236,020001,大間町,オオママチ
023621,020001,大鰐町,オオワニマチ
023876,020001,中泊町,ナカドマリマチ
023841,020001,鶴田町,ツルタマチ
024431,020001,田子町,タッコマチ
023671,020001,田舎館村,イナカダテムラ
024244,020001,東通村,ヒガシドオリムラ
024082,020001,東北町,トウホクマチ
023612,020001,藤崎町,フジサキマチ
024457,020001,南部町,ナンブチョウ
022039,020001,八戸市,ハチノヘシ
023817,020001,板柳町,イタヤナギマチ
024252,020001,風間浦村,カザマウラムラ
022101,020001,平川市,ヒラカワシ
023019,020001,平内町,ヒラナイマチ
023043,020001,蓬田村,ヨモギタムラ
024015,020001,野辺地町,ノヘジマチ
024112,020001,六ヶ所村,ロッカショムラ
024058,020001,六戸町,ロクノヘマチ
023213,020001,鰺ヶ沢町,アジガサワマチ
032093,030007,一関市,イチノセキシ
035246,030007,一戸町,イチノヘマチ
032085,030007,遠野市,トオノシ
032158,030007,奥州市,オウシュウシ
032051,030007,花巻市,ハナマキシ
033022,030007,葛巻町,クズマキマチ
032115,030007,釜石市,カマイシシ
033031,030007,岩手町,イワテマチ
034835,030007,岩泉町,イワイズミチョウ
032077,030007,久慈市,クジシ
032026,030007,宮古市,ミヤコシ
033812,030007,金ケ崎町,カネガサキチョウ
035068,030007,九戸村,クノヘムラ
035017,030007,軽米町,カルマイマチ
034827,030007,山田町,ヤマダマチ
033219,030007,紫波町,シワチョウ
033014,030007,雫石町,シズクイシチョウ
034410,030007,住田町,スミタチョウ
032018,030007,盛岡市,モリオカシ
033669,030007,西和賀町,ニシワガマチ
032034,030007,大船渡市,オオフナトシ
034614,030007,大槌町,オオツチチョウ
032166,030007,滝沢市,タキザワシ
034843,030007,田野畑村,タノハタムラ
032131,030007,二戸市,ニノヘシ
032140,030007,八幡平市,ハチマンタイシ
034851,030007,普代村,フダイムラ
034029,030007,平泉町,ヒライズミチョウ
032069,030007,北上市,キタカミシ
035033,030007,野田村,ノダムラ
033227,030007,矢巾町,ヤハバチョウ
035076,030007,洋野町,ヒロノチョウ
032107,030007,陸前高田市,リクゼンタカタシ
042030,040002,塩竈市,シオガマシ
044458,040002,加美町,カミマチ
042081,040002,角田市,カクダシ
043419,040002,丸森町,マルモリマチ
042111,040002,岩沼市,イワヌマシ
042056,040002,気仙沼市,ケセンヌマシ
042137,040002,栗原市,クリハラシ
043621,040002,山元町,ヤマモトチョウ
043028,040002,七ヶ宿町,シチカシュクマチ
044041,040002,七ヶ浜町,シチガハママチ
043231,040002,柴田町,シバタマチ
045811,040002,女川町,オナガワチョウ
044016,040002,松島町,マツシママチ
044440,040002,色麻町,シカマチョウ
042021,040002,石巻市,イシノマキシ
041009,040002,仙台市,センダイシ
043249,040002,川崎町,カワサキマチ
043010,040002,蔵王町,ザオウマチ
043222,040002,村田町,ムラタマチ
042099,040002,多賀城市,タガジョウシ
043214,040002,大河原町,オオガワラマチ
044229,040002,大郷町,オオサトチョウ
044245,040002,大衡村,オオヒラムラ
042153,040002,大崎市,オオサキシ
044211,040002,大和町,タイワチョウ
042129,040002,登米市,トメシ
042145,040002,東松島市,ヒガシマツシマシ
046060,040002,南三陸町,ミナミサンリクチョウ
042064,040002,白石市,シロイシシ
045055,040002,美里町,ミサトマチ
042161,040002,富谷市,トミヤシ
042072,040002,名取市,ナトリシ
045012,040002,涌谷町,ワクヤチョウ
044067,040002,利府町,リフチョウ
043613,040002,亘理町,ワタリチョウ
052141,046060,にかほ市,ニカホシ
053660,046060,井川町,イカワマチ
054631,046060,羽後町,ウゴマチ
052035,046060,横手市,ヨコテシ
052116,046060,潟上市,カタガミシ
053619,046060,五城目町,ゴジョウメマチ
053481,046060,三種町,ミタネチョウ
052094,046060,鹿角市,カヅノシ
052019,046060,秋田市,アキタシ
053031,046060,小坂町,コサカマチ
053279,046060,上小阿仁村,カミコアニムラ
052159,046060,仙北市,センボクシ
053686,046060,大潟村,オオガタムラ
052043,046060,大館市,オオダテシ
052124,046060,大仙市,ダイセンシ
052060,046060,男鹿市,オガシ
054640,046060,東成瀬村,ヒガシナルセムラ
052078,046060,湯沢市,ユザワシ
053465,046060,藤里町,フジサトマチ
052027,046060,能代市,ノシロシ
053490,046060,八峰町,ハッポウチョウ
053635,046060,八郎潟町,ハチロウガタマチ
054348,046060,美郷町,ミサトチョウ
052132,046060,北秋田市,キタアキタシ
052108,046060,由利本荘市,ユリホンジョウシ
063215,060003,河北町,カホクチョウ
062065,060003,寒河江市,サガエシ
063614,060003,金山町,カネヤママチ
063673,060003,戸沢村,トザワムラ
063819,060003,高畠町,タカハタマチ
063622,060003,最上町,モガミマチ
063665,060003,鮭川村,サケガワムラ
064262,060003,三川町,ミカワマチ
062014,060003,山形市,ヤマガタシ
063011,060003,山辺町,ヤマノベマチ
062049,060003,酒田市,サカタシ
063631,060003,舟形町,フナガタマチ
064017,060003,小国町,オグニマチ
064289,060003,庄内町,シヨウナイマチ
062073,060003,上山市,カミノヤマシ
062057,060003,新庄市,シンジョウシ
063649,060003,真室川町,マムロガワマチ
063223,060003,西川町,ニシカワマチ
063827,060003,川西町,カワニシマチ
062081,060003,村山市,ムラヤマシ
063240,060003,大江町,オオエマチ
063410,060003,大石田町,オオイシダマチ
063657,060003,大蔵村,オオクラムラ
063029,060003,中山町,ナカヤママチ
063231,060003,朝日町,アサヒマチ
062090,060003,長井市,ナガイシ
062031,060003,鶴岡市,ツルオカシ
062103,060003,天童市,テンドウシ
062111,060003,東根市,ヒガシネシ
062138,060003,南陽市,ナンヨウシ
064025,060003,白鷹町,シラタカマチ
064033,060003,飯豊町,イイデマチ
062120,060003,尾花沢市,オバナザワシ
062022,060003,米沢市,ヨネザワシ
064611,060003,遊佐町,ユザマチ
072044,070009,いわき市,イワキシ
072133,070009,伊達市,ダテシ
073628,070009,下郷町,シモゴウマチ
074217,070009,会津坂下町,アイヅバンゲマチ
072028,070009,会津若松市,アイヅワカマツシ
074471,070009,会津美里町,アイヅミサトマチ
075485,070009,葛尾村,カツラオムラ
072087,070009,喜多方市,キタカタシ
073423,070009,鏡石町,カガミイシマチ
075027,070009,玉川村,タマカワムラ
074454,070009,金山町,カネヤママチ
073016,070009,桑折町,コオリマチ
072036,070009,郡山市,コオリヤマシ
075051,070009,古殿町,フルドノマチ
075418,070009,広野町,ヒロノマチ
073032,070009,国見町,クニミマチ
074845,070009,鮫川村,サメガワムラ
075213,070009,三春町,ミハルマチ
074446,070009,三島町,ミシママチ
075221,070009,小野町,オノマチ
074462,070009,昭和村,ショウワムラ
075612,070009,新地町,シンチマチ
072079,070009,須賀川市,スカガワシ
074055,070009,西会津町,ニシアイヅマチ
074616,070009,西郷村,ニシゴウムラ
075019,070009,石川町,イシカワマチ
075442,070009,川内村,カワウチムラ
073083,070009,川俣町,カワマタマチ
074641,070009,泉崎村,イズミザキムラ
075043,070009,浅川町,アサカワマチ
075469,070009,双葉町,フタバマチ
072095,070009,相馬市,ソウマシ
073229,070009,大玉村,オオタマムラ
075451,070009,大熊町,オオクママチ
073679,070009,只見町,タダミマチ
074811,070009,棚倉町,タナグラマチ
074659,070009,中島村,ナカジマムラ
074080,070009,猪苗代町,イナワシロマチ
073440,070009,天栄村,テンエイムラ
072117,070009,田村市,タムラシ
074225,070009,湯川村,ユガワムラ
075426,070009,楢葉町,ナラハマチ
073687,070009,南会津町,ミナミアイヅマチ
072125,070009,南相馬市,ミナミソウマシ
072109,070009,二本松市,ニホンマツシ
072052,070009,白河市,シラカワシ
074837,070009,塙町,ハナワマチ
075647,070009,飯舘村,イイタテムラ
074071,070009,磐梯町,バンダイマチ
075434,070009,富岡町,トミオカマチ
072010,070009,福島市,フクシマシ
075035,070009,平田村,ヒラタムラ
074021,070009,北塩原村,キタシオバラムラ
072141,070009,本宮市,モトミヤシ
074829,070009,矢祭町,ヤマツリマチ
074667,070009,矢吹町,ヤブキマチ
074233,070009,柳津町,ヤナイヅマチ
075477,070009,浪江町,ナミエマチ
073644,070009,檜枝岐村,ヒノエマタムラ
082309,080004,かすみがうら市,カスミガウラシ
082350,080004,つくばみらい市,ツクバミライシ
082201,080004,つくば市,ツクバシ
082210,080004,ひたちなか市,ヒタチナカシ
084433,080004,阿見町,アミマチ
082295,080004,稲敷市,イナシキシ
083020,080004,茨城町,イバラキマチ
082104,080004,下妻市,シモツマシ
084476,080004,河内町,カワチマチ
082163,080004,笠間市,カサマシ
082198,080004,牛久市,ウシクシ
085464,080004,境町,サカイマチ
082074,080004,結城市,ユウキシ
082040,080004,古河市,コガシ
085421,080004,五霞町,ゴカマチ
082333,080004,行方市,ナメガタシ
082147,080004,高萩市,タカハギシ
082287,080004,坂東市,バンドウシ
082317,080004,桜川市,サクラガワシ
082228,080004,鹿嶋市,カシマシ
082171,080004,取手市,トリデシ
082244,080004,守谷市,モリヤシ
082368,080004,小美玉市,オミタマシ
083101,080004,城里町,シロサトマチ
082112,080004,常総市,ジョウソウシ
082121,080004,常陸太田市,ヒタチオオタシ
082252,080004,常陸大宮市,ヒタチオオミヤシ
082325,080004,神栖市,カミスシ
082015,080004,水戸市,ミトシ
082058,080004,石岡市,イシオカシ
083640,080004,大子町,ダイゴマチ
083097,080004,大洗町,オオアライマチ
082279,080004,筑西市,チクセイシ
082236,080004,潮来市,イタコシ
082031,080004,土浦市,ツチウラシ
083411,080004,東海村,トウカイムラ
082261,080004,那珂市,ナカシ
082023,080004,日立市,ヒタチシ
085219,080004,八千代町,ヤチヨマチ
084425,080004,美浦村,ミホムラ
082341,080004,鉾田市,ホコタシ
082155,080004,北茨城市,キタイバラキシ
085642,080004,利根町,トネマチ
082082,080004,龍ケ崎市,リュウガサキシ
092142,090000,さくら市,サクラシ
092011,090000,宇都宮市,ウツノミヤシ
093424,090000,益子町,マシコマチ
093840,090000,塩谷町,シオヤマチ
092169,090000,下野市,シモツケシ
093866,090000,高根沢町,タカネザワマチ
092045,090000,佐野市,サノシ
093441,090000,市貝町,イチカイマチ
092053,090000,鹿沼市,カヌマシ
092088,090000,小山市,オヤマシ
093017,090000,上三川町,カミノカワマチ
092096,090000,真岡市,モオカシ
093611,090000,壬生町,ミブマチ
092029,090000,足利市,アシカガシ
092100,090000,大田原市,オオタワラシ
092037,090000,栃木市,トチギシ
094111,090000,那珂川町,ナカガワマチ
092151,090000,那須烏山市,ナスカラスヤマシ
092134,090000,那須塩原市,ナスシオバラシ
094072,090000,那須町,ナスマチ
092061,090000,日光市,ニッコウシ
093459,090000,芳賀町,ハガマチ
093432,090000,茂木町,モテギマチ
093645,090000,野木町,ノギマチ
092118,090000,矢板市,ヤイタシ
102121,100005,みどり市,ミドリシ
104493,100005,みなかみ町,ミナカミマチ
102113,100005,安中市,アンナカシ
102041,100005,伊勢崎市,イセサキシ
103829,100005,下仁田町,シモニタマチ
103845,100005,甘楽町,カンラマチ
102075,100005,館林市,タテバヤシシ
103454,100005,吉岡町,ヨシオカマチ
104647,100005,玉村町,タマムラマチ
102032,100005,桐生市,キリュウシ
102024,100005,高崎市,タカサキシ
104281,100005,高山村,タカヤマムラ
102083,100005,渋川市,シブカワシ
104485,100005,昭和村,ショウワムラ
102067,100005,沼田市,ヌマタシ
103667,100005,上野村,ウエノムラ
103446,100005,榛東村,シントウムラ
103675,100005,神流町,カンナマチ
105236,100005,千代田町,チヨダマチ
104442,100005,川場村,カワバムラ
102016,100005,前橋市,マエバシシ
104264,100005,草津町,クサツマチ
102059,100005,太田市,オオタシ
105244,100005,大泉町,オオイズミマチ
104213,100005,中之条町,ナカノジヨウマチ
104248,100005,長野原町,ナガノハラマチ
104256,100005,嬬恋村,ツマゴイムラ
104299,100005,東吾妻町,ヒガシアガツママチ
102091,100005,藤岡市,フジオカシ
103837,100005,南牧村,ナンモクムラ
105210,100005,板倉町,イタクラマチ
102105,100005,富岡市,トミオカシ
104434,100005,片品村,カタシナムラ
105228,100005,明和町,メイワマチ
105252,100005,邑楽町,オウラマチ
111007,110001,さいたま市,サイタマシ
112461,110001,白岡市,シラオカシ
113492,110001,ときがわ町,トキガワマチ
112453,110001,ふじみ野市,フジミノシ
113018,110001,伊奈町,イナマチ
112160,110001,羽生市,ハニユウシ
113271,110001,越生町,オゴセマチ
112224,110001,越谷市,コシガヤシ
113611,110001,横瀬町,ヨコゼマチ
112313,110001,桶川市,オケガワシ
112101,110001,加須市,カゾシ
113620,110001,皆野町,ミナノマチ
113417,110001,滑川町,ナメガワマチ
114081,110001,寄居町,ヨリイマチ
113476,110001,吉見町,ヨシミマチ
112437,110001,吉川市,ヨシカワシ
112321,110001,久喜市,クキシ
114421,110001,宮代町,ミヤシロマチ
112151,110001,狭山市,サヤマシ
112020,110001,熊谷市,クマガヤシ
112241,110001,戸田市,トダシ
112402,110001,幸手市,サッテシ
112062,110001,行田市,ギヨウダシ
112178,110001,鴻巣市,コウノスシ
112399,110001,坂戸市,サカドシ
112372,110001,三郷市,ミサトシ
113247,110001,三芳町,ミヨシマチ
112283,110001,志木市,シキシ
112143,110001,春日部市,カスカベシ
112089,110001,所沢市,トコロザワシ
113654,110001,小鹿野町,オガノマチ
113433,110001,小川町,オガワマチ
114651,110001,松伏町,マツブシマチ
112194,110001,上尾市,アゲオシ
113859,110001,上里町,カミサトマチ
112305,110001,新座市,ニイザシ
112186,110001,深谷市,フカヤシ
113832,110001,神川町,カミカワマチ
114642,110001,杉戸町,スギトマチ
112011,110001,川越市,カワゴエシ
112038,110001,川口市,カワグチシ
113468,110001,川島町,カワジママチ
112216,110001,草加市,ソウカシ
112071,110001,秩父市,チチブシ
112275,110001,朝霞市,アサカシ
113638,110001,長瀞町,ナガトロマチ
112411,110001,鶴ヶ島市,ツルガシマシ
112127,110001,東松山市,ヒガシマツヤマシ
113697,110001,東秩父村,ヒガシチチブムラ
112429,110001,日高市,ヒダカシ
112259,110001,入間市,イルマシ
112348,110001,八潮市,ヤシオシ
113484,110001,鳩山町,ハトヤママチ
112097,110001,飯能市,ハンノウシ
113816,110001,美里町,ミサトマチ
112356,110001,富士見市,フジミシ
112330,110001,北本市,キタモトシ
112119,110001,本庄市,ホンジヨウシ
113263,110001,毛呂山町,モロヤママチ
113425,110001,嵐山町,ランザンマチ
112381,110001,蓮田市,ハスダシ
112291,110001,和光市,ワコウシ
112232,110001,蕨市,ワラビシ
122386,120006,いすみ市,イスミシ
122157,120006,旭市,アサヒシ
124214,120006,一宮町,イチノミヤマチ
122319,120006,印西市,インザイシ
122271,120006,浦安市,ウラヤスシ
123293,120006,栄町,サカエマチ
124109,120006,横芝光町,ヨコシバヒカリマチ
122220,120006,我孫子市,アビコシ
122246,120006,鎌ケ谷市,カマガヤシ
122238,120006,鴨川市,カモガワシ
122050,120006,館山市,タテヤマシ
124630,120006,鋸南町,キヨナンマチ
124036,120006,九十九里町,クジユウクリマチ
122254,120006,君津市,キミツシ
124435,120006,御宿町,オンジユクマチ
122360,120006,香取市,カトリシ
122122,120006,佐倉市,サクラシ
122378,120006,山武市,サンムシ
122289,120006,四街道市,ヨツカイドウシ
122190,120006,市原市,イチハラシ
122033,120006,市川市,イチカワシ
124095,120006,芝山町,シバヤママチ
123226,120006,酒々井町,シスイマチ
122165,120006,習志野市,ナラシノシ
122181,120006,勝浦市,カツウラシ
122076,120006,松戸市,マツドシ
123421,120006,神崎町,コウザキマチ
122114,120006,成田市,ナリタシ
121002,120006,千葉市,チバシ
122041,120006,船橋市,フナバシシ
122351,120006,匝瑳市,ソウサシ
122297,120006,袖ケ浦市,ソデガウラシ
123471,120006,多古町,タコマチ
124419,120006,大多喜町,オオタキマチ
122394,120006,大網白里市,オオアミシラサトシ
122025,120006,銚子市,チョウシシ
124231,120006,長生村,チョウセイムラ
124273,120006,長南町,チョウナンマチ
124265,120006,長柄町,ナガラマチ
122131,120006,東金市,トウガネシ
123498,120006,東庄町,トウノショウマチ
122343,120006,南房総市,ミナミボウソウシ
122173,120006,柏市,カシワシ
122327,120006,白井市,シロイシ
124249,120006,白子町,シラコマチ
122301,120006,八街市,ヤチマタシ
122211,120006,八千代市,ヤチヨシ
122262,120006,富津市,フッツシ
122335,120006,富里市,トミサトシ
124222,120006,睦沢町,ムツザワマチ
122106,120006,茂原市,モバラシ
122068,120006,木更津市,キサラヅシ
122084,120006,野田市,ノダシ
122203,120006,流山市,ナガレヤマシ
132284,131016,あきる野市,アキルノシ
132250,131016,稲城市,イナギシ
132276,131016,羽村市,ハムラシ
133086,131016,奥多摩町,オクタママチ
131229,131016,葛飾区,カツシカク
133825,131016,御蔵島村,ミクラジマムラ
131237,131016,江戸川区,エドガワク
131083,131016,江東区,コウトウク
131032,131016,港区,ミナトク
131181,131016,荒川区,アラカワク
132144,131016,国分寺市,コクブンジシ
132152,131016,国立市,クニタチシ
132195,131016,狛江市,コマエシ
132047,131016,三鷹市,ミタカシ
133817,131016,三宅村,ミヤケムラ
131130,131016,渋谷区,シブヤク
134210,131016,小笠原村,オガサワラムラ
132101,131016,小金井市,コガネイシ
132110,131016,小平市,コダイラシ
132071,131016,昭島市,アキシマシ
131041,131016,新宿区,シンジュクク
133639,131016,新島村,ニイジマムラ
133647,131016,神津島村,コウヅシマムラ
133035,131016,瑞穂町,ミズホマチ
131156,131016,杉並区,スギナミク
131121,131016,世田谷区,セタガヤク
132217,131016,清瀬市,キヨセシ
132292,131016,西東京市,ニシトウキョウシ
134023,131016,青ヶ島村,アオガシマムラ
132055,131016,青梅市,オウメシ
131016,131016,千代田区,チヨダク
131211,131016,足立区,アダチク
132241,131016,多摩市,タマシ
131067,131016,台東区,タイトウク
131113,131016,大田区,オオタク
133612,131016,大島町,オオシママチ
131024,131016,中央区,チュウオウク
131148,131016,中野区,ナカノク
132098,131016,町田市,マチダシ
132080,131016,調布市,チョウフシ
132225,131016,東久留米市,ヒガシクルメシ
132136,131016,東村山市,ヒガシムラヤマシ
132209,131016,東大和市,ヒガシヤマトシ
133051,131016,日の出町,ヒノデマチ
132128,131016,日野市,ヒノシ
132012,131016,八王子市,ハチオウジシ
134015,131016,八丈町,ハチジョウマチ
131199,131016,板橋区,イタバシク
131091,131016,品川区,シナガワク
132063,131016,府中市,フチュウシ
132233,131016,武蔵村山市,ムサシムラヤマシ
132039,131016,武蔵野市,ムサシノシ
132187,131016,福生市,フッサシ
131059,131016,文京区,ブンキョウク
131164,131016,豊島区,トシマク
131172,131016,北区,キタク
131075,131016,墨田区,スミダク
131105,131016,目黒区,メグロク
133621,131016,利島村,トシマムラ
132021,131016,立川市,タチカワシ
131202,131016,練馬区,ネリマク
133078,131016,檜原村,ヒノハラムラ
144011,140007,愛川町,アイカワマチ
142182,140007,綾瀬市,アヤセシ
142140,140007,伊勢原市,イセハラシ
142018,140007,横須賀市,ヨコスカシ
141003,140007,横浜市,ヨコハマシ
142158,140007,海老名市,エビナシ
143669,140007,開成町,カイセイマチ
142042,140007,鎌倉市,カマクラシ
142077,140007,茅ヶ崎市,チガサキシ
143219,140007,寒川町,サムカワマチ
142123,140007,厚木市,アツギシ
142166,140007,座間市,ザマシ
142107,140007,三浦市,ミウラシ
143642,140007,山北町,ヤマキタマチ
142069,140007,小田原市,オダワラシ
143634,140007,松田町,マツダマチ
143839,140007,真鶴町,マナツルマチ
142115,140007,秦野市,ハダノシ
142085,140007,逗子市,ズシシ
144029,140007,清川村,キヨカワムラ
141305,140007,川崎市,カワサキシ
141500,140007,相模原市,サガミハラシ
143626,140007,大井町,オオイマチ
143413,140007,大磯町,オオイソマチ
142131,140007,大和市,ヤマトシ
143618,140007,中井町,ナカイマチ
143847,140007,湯河原町,ユガワラマチ
142051,140007,藤沢市,フジサワシ
142174,140007,南足柄市,ミナミアシガラシ
143421,140007,二宮町,ニノミヤマチ
143821,140007,箱根町,ハコネマチ
142034,140007,平塚市,ヒラツカシ
143014,140007,葉山町,ハヤママチ
153851,150002,阿賀町,アガマチ
152234,150002,阿賀野市,アガノシ
155861,150002,粟島浦村,アワシマウラムラ
